time_entry_id,engagement_id,client_id,staff_id,staff_level,week_start_date,hours_logged,billing_rate_per_hr,cost_rate_per_hr,billed_amount,cost_amount
T101852,E10010,C1006,S1076,Manager,2024-11-15,5.6,250,110,1400.0,616.0
T101853,E10010,C1006,S1076,Manager,2024-11-29,5.2,250,110,1300.0,572.0
T101854,E10010,C1006,S1076,Manager,2024-12-13,6.2,250,110,1550.0,682.0
T101855,E10010,C1006,S1076,Manager,2024-12-27,5.9,250,110,1475.0,649.0
T101856,E10010,C1006,S1076,Manager,2025-01-10,1.7,250,110,425.0,187.0
T101857,E10010,C1006,S1076,Manager,2025-01-17,5.0,250,110,1250.0,550.0
T101858,E10010,C1006,S1076,Manager,2025-01-24,7.7,250,110,1925.0,847.0
T101859,E10010,C1006,S1076,Manager,2025-01-31,7.1,250,110,1775.0,781.0
T101860,E10010,C1006,S1076,Manager,2025-02-07,5.2,250,110,1300.0,572.0
T101861,E10010,C1006,S1047,Manager,2024-11-01,5.6,250,110,1400.0,616.0
T101862,E10010,C1006,S1047,Manager,2024-11-08,6.2,250,110,1550.0,682.0
T101863,E10010,C1006,S1047,Manager,2024-11-15,3.3,250,110,825.0,363.0
T101864,E10010,C1006,S1047,Manager,2024-11-29,5.2,250,110,1300.0,572.0
T101865,E10010,C1006,S1047,Manager,2024-12-06,8.8,250,110,2200.0,968.0
T101866,E10010,C1006,S1047,Manager,2024-12-27,6.9,250,110,1725.0,759.0
T101867,E10010,C1006,S1047,Manager,2025-01-03,9.1,250,110,2275.0,1001.0
T101868,E10010,C1006,S1047,Manager,2025-01-10,9.7,250,110,2425.0,1067.0
T101869,E10010,C1006,S1047,Manager,2025-01-17,2.2,250,110,550.0,242.0
T101870,E10010,C1006,S1047,Manager,2025-01-24,6.1,250,110,1525.0,671.0
T101871,E10010,C1006,S1047,Manager,2025-01-31,5.8,250,110,1450.0,638.0
T101872,E10010,C1006,S1047,Manager,2025-02-07,4.8,250,110,1200.0,528.0
T101873,E10010,C1006,S1120,Senior Associate,2024-11-08,10.7,180,85,1926.0,909.5
T101874,E10010,C1006,S1120,Senior Associate,2024-11-29,7.8,180,85,1404.0,663.0
T101875,E10010,C1006,S1120,Senior Associate,2024-12-06,5.4,180,85,972.0,459.0
T101876,E10010,C1006,S1120,Senior Associate,2024-12-13,16.7,180,85,3006.0,1419.5
T101877,E10010,C1006,S1120,Senior Associate,2024-12-20,13.7,180,85,2466.0,1164.5
T101878,E10010,C1006,S1120,Senior Associate,2025-01-03,6.3,180,85,1134.0,535.5
T101879,E10010,C1006,S1120,Senior Associate,2025-01-17,7.6,180,85,1368.0,646.0
T101880,E10010,C1006,S1120,Senior Associate,2025-01-31,10.7,180,85,1926.0,909.5
T101881,E10010,C1006,S1120,Senior Associate,2025-02-07,12.2,180,85,2196.0,1037.0
T101882,E10010,C1006,S1085,Senior Associate,2024-11-08,14.3,180,85,2574.0,1215.5
T101883,E10010,C1006,S1085,Senior Associate,2024-11-22,10.7,180,85,1926.0,909.5
T101884,E10010,C1006,S1085,Senior Associate,2024-11-29,6.7,180,85,1206.0,569.5
T101885,E10010,C1006,S1085,Senior Associate,2024-12-06,19.0,180,85,3420.0,1615.0
T101886,E10010,C1006,S1085,Senior Associate,2024-12-13,9.2,180,85,1656.0,782.0
T101887,E10010,C1006,S1085,Senior Associate,2024-12-20,12.8,180,85,2304.0,1088.0
T101888,E10010,C1006,S1085,Senior Associate,2024-12-27,10.4,180,85,1872.0,884.0
T101889,E10010,C1006,S1085,Senior Associate,2025-01-03,13.2,180,85,2376.0,1122.0
T101890,E10010,C1006,S1085,Senior Associate,2025-01-10,16.1,180,85,2898.0,1368.5
T101891,E10010,C1006,S1085,Senior Associate,2025-01-17,9.2,180,85,1656.0,782.0
T101892,E10010,C1006,S1085,Senior Associate,2025-01-24,7.0,180,85,1260.0,595.0
T101893,E10010,C1006,S1085,Senior Associate,2025-01-31,8.1,180,85,1458.0,688.5
T101894,E10010,C1006,S1085,Senior Associate,2025-02-07,12.7,180,85,2286.0,1079.5
T101895,E10010,C1006,S1123,Senior Associate,2024-11-01,12.6,180,85,2268.0,1071.0
T101896,E10010,C1006,S1123,Senior Associate,2024-11-22,12.9,180,85,2322.0,1096.5
T101897,E10010,C1006,S1123,Senior Associate,2024-11-29,12.3,180,85,2214.0,1045.5
T101898,E10010,C1006,S1123,Senior Associate,2024-12-13,12.0,180,85,2160.0,1020.0
T101899,E10010,C1006,S1123,Senior Associate,2024-12-20,12.2,180,85,2196.0,1037.0
T101900,E10010,C1006,S1123,Senior Associate,2025-01-03,13.1,180,85,2358.0,1113.5
T101901,E10010,C1006,S1123,Senior Associate,2025-01-10,12.7,180,85,2286.0,1079.5
T101902,E10010,C1006,S1123,Senior Associate,2025-01-17,8.2,180,85,1476.0,697.0
T101903,E10010,C1006,S1123,Senior Associate,2025-01-24,8.9,180,85,1602.0,756.5
T101904,E10010,C1006,S1123,Senior Associate,2025-02-07,14.3,180,85,2574.0,1215.5
T101905,E10010,C1006,S1173,Associate,2024-11-15,3.8,130,60,494.0,228.0
T101906,E10010,C1006,S1173,Associate,2024-11-22,3.7,130,60,481.0,222.0
T101907,E10010,C1006,S1173,Associate,2024-12-06,2.3,130,60,299.0,138.0
T101908,E10010,C1006,S1173,Associate,2024-12-27,4.5,130,60,585.0,270.0
T101909,E10010,C1006,S1173,Associate,2025-01-03,4.1,130,60,533.0,246.0
T101910,E10010,C1006,S1173,Associate,2025-01-10,2.8,130,60,364.0,168.0
T101911,E10010,C1006,S1173,Associate,2025-01-17,1.3,130,60,169.0,78.0
T101912,E10010,C1006,S1173,Associate,2025-01-24,3.0,130,60,390.0,180.0
T101913,E10010,C1006,S1173,Associate,2025-01-31,2.7,130,60,351.0,162.0
T101914,E10010,C1006,S1173,Associate,2025-02-07,5.9,130,60,767.0,354.0
T101915,E10010,C1006,S1166,Associate,2024-11-01,2.6,130,60,338.0,156.0
T101916,E10010,C1006,S1166,Associate,2024-11-08,3.2,130,60,416.0,192.0
T101917,E10010,C1006,S1166,Associate,2024-11-15,5.8,130,60,754.0,348.0
T101918,E10010,C1006,S1166,Associate,2024-11-22,2.6,130,60,338.0,156.0
T101919,E10010,C1006,S1166,Associate,2024-11-29,6.1,130,60,793.0,366.0
T101920,E10010,C1006,S1166,Associate,2024-12-06,1.2,130,60,156.0,72.0
T101921,E10010,C1006,S1166,Associate,2024-12-13,4.6,130,60,598.0,276.0
T101922,E10010,C1006,S1166,Associate,2024-12-20,4.3,130,60,559.0,258.0
T101923,E10010,C1006,S1166,Associate,2024-12-27,5.3,130,60,689.0,318.0
T101924,E10010,C1006,S1166,Associate,2025-01-10,4.2,130,60,546.0,252.0
T101925,E10010,C1006,S1166,Associate,2025-01-17,2.7,130,60,351.0,162.0
T101926,E10010,C1006,S1166,Associate,2025-01-24,6.3,130,60,819.0,378.0
T101927,E10010,C1006,S1166,Associate,2025-01-31,4.7,130,60,611.0,282.0
T101928,E10010,C1006,S1166,Associate,2025-02-07,3.1,130,60,403.0,186.0
T101929,E10010,C1006,S1178,Associate,2024-11-01,5.4,130,60,702.0,324.0
T101930,E10010,C1006,S1178,Associate,2024-11-08,3.5,130,60,455.0,210.0
T101931,E10010,C1006,S1178,Associate,2024-11-15,3.5,130,60,455.0,210.0
T101932,E10010,C1006,S1178,Associate,2024-11-29,3.2,130,60,416.0,192.0
T101933,E10010,C1006,S1178,Associate,2024-12-06,1.6,130,60,208.0,96.0
T101934,E10010,C1006,S1178,Associate,2024-12-20,5.6,130,60,728.0,336.0
T101935,E10010,C1006,S1178,Associate,2024-12-27,4.1,130,60,533.0,246.0
T101936,E10010,C1006,S1178,Associate,2025-01-10,2.5,130,60,325.0,150.0
T101937,E10010,C1006,S1178,Associate,2025-01-24,4.4,130,60,572.0,264.0
T101938,E10010,C1006,S1178,Associate,2025-01-31,3.2,130,60,416.0,192.0
T101939,E10010,C1006,S1178,Associate,2025-02-07,6.4,130,60,832.0,384.0
T101940,E10011,C1006,S1005,Partner,2024-06-08,3.3,450,180,1485.0,594.0
T101941,E10011,C1006,S1005,Partner,2024-06-15,0.8,450,180,360.0,144.0
T101942,E10011,C1006,S1005,Partner,2024-06-22,4.4,450,180,1980.0,792.0
T101943,E10011,C1006,S1035,Senior Manager,2024-06-08,7.1,320,140,2272.0,994.0
T101944,E10011,C1006,S1035,Senior Manager,2024-06-22,2.7,320,140,864.0,378.0
T101945,E10011,C1006,S1035,Senior Manager,2024-06-29,4.3,320,140,1376.0,602.0
T101946,E10011,C1006,S1035,Senior Manager,2024-07-06,6.2,320,140,1984.0,868.0
T101947,E10011,C1006,S1017,Senior Manager,2024-06-01,6.5,320,140,2080.0,910.0
T101948,E10011,C1006,S1017,Senior Manager,2024-06-08,5.9,320,140,1888.0,826.0
T101949,E10011,C1006,S1017,Senior Manager,2024-06-15,3.0,320,140,960.0,420.0
T101950,E10011,C1006,S1017,Senior Manager,2024-06-29,2.2,320,140,704.0,308.0
T101951,E10011,C1006,S1017,Senior Manager,2024-07-06,4.5,320,140,1440.0,630.0
T101952,E10011,C1006,S1054,Manager,2024-06-01,4.7,250,110,1175.0,517.0
T101953,E10011,C1006,S1054,Manager,2024-06-08,7.3,250,110,1825.0,803.0
T101954,E10011,C1006,S1054,Manager,2024-06-15,4.6,250,110,1150.0,506.0
T101955,E10011,C1006,S1054,Manager,2024-06-22,8.0,250,110,2000.0,880.0
T101956,E10011,C1006,S1040,Manager,2024-06-01,4.0,250,110,1000.0,440.0
T101957,E10011,C1006,S1040,Manager,2024-06-08,5.8,250,110,1450.0,638.0
T101958,E10011,C1006,S1040,Manager,2024-06-15,6.0,250,110,1500.0,660.0
T101959,E10011,C1006,S1040,Manager,2024-06-22,4.6,250,110,1150.0,506.0
T101960,E10011,C1006,S1040,Manager,2024-06-29,4.2,250,110,1050.0,462.0
T101961,E10011,C1006,S1040,Manager,2024-07-06,3.1,250,110,775.0,341.0
T101962,E10011,C1006,S1046,Manager,2024-06-01,4.3,250,110,1075.0,473.0
T101963,E10011,C1006,S1046,Manager,2024-06-08,2.7,250,110,675.0,297.0
T101964,E10011,C1006,S1046,Manager,2024-06-15,6.7,250,110,1675.0,737.0
T101965,E10011,C1006,S1046,Manager,2024-06-22,2.4,250,110,600.0,264.0
T101966,E10011,C1006,S1046,Manager,2024-07-06,1.6,250,110,400.0,176.0
T101967,E10011,C1006,S1141,Senior Associate,2024-06-01,10.4,180,85,1872.0,884.0
T101968,E10011,C1006,S1141,Senior Associate,2024-06-08,11.1,180,85,1998.0,943.5
T101969,E10011,C1006,S1141,Senior Associate,2024-06-15,9.7,180,85,1746.0,824.5
T101970,E10011,C1006,S1141,Senior Associate,2024-06-22,4.3,180,85,774.0,365.5
T101971,E10011,C1006,S1141,Senior Associate,2024-07-06,13.1,180,85,2358.0,1113.5
T101972,E10011,C1006,S1098,Senior Associate,2024-06-01,11.3,180,85,2034.0,960.5
T101973,E10011,C1006,S1098,Senior Associate,2024-06-08,7.2,180,85,1296.0,612.0
T101974,E10011,C1006,S1098,Senior Associate,2024-06-15,7.3,180,85,1314.0,620.5
T101975,E10011,C1006,S1098,Senior Associate,2024-06-22,5.9,180,85,1062.0,501.5
T101976,E10011,C1006,S1187,Associate,2024-06-01,4.3,130,60,559.0,258.0
T101977,E10011,C1006,S1187,Associate,2024-06-08,5.6,130,60,728.0,336.0
T101978,E10011,C1006,S1187,Associate,2024-06-15,6.1,130,60,793.0,366.0
T101979,E10011,C1006,S1187,Associate,2024-07-06,1.0,130,60,130.0,60.0
T101980,E10011,C1006,S1145,Associate,2024-06-01,3.2,130,60,416.0,192.0
T101981,E10011,C1006,S1145,Associate,2024-06-08,5.6,130,60,728.0,336.0
T101982,E10011,C1006,S1145,Associate,2024-06-15,3.5,130,60,455.0,210.0
T101983,E10011,C1006,S1145,Associate,2024-06-22,8.3,130,60,1079.0,498.0
T101984,E10011,C1006,S1145,Associate,2024-06-29,7.5,130,60,975.0,450.0
T101985,E10011,C1006,S1145,Associate,2024-07-06,7.4,130,60,962.0,444.0
T101986,E10012,C1007,S1002,Partner,2025-11-01,5.6,450,180,2520.0,1008.0
T101987,E10012,C1007,S1002,Partner,2025-11-08,4.5,450,180,2025.0,810.0
T101988,E10012,C1007,S1002,Partner,2025-11-15,3.6,450,180,1620.0,648.0
T101989,E10012,C1007,S1002,Partner,2025-11-22,2.9,450,180,1305.0,522.0
T101990,E10012,C1007,S1002,Partner,2025-11-29,1.4,450,180,630.0,252.0
T101991,E10012,C1007,S1002,Partner,2025-12-06,2.4,450,180,1080.0,432.0
T101992,E10012,C1007,S1002,Partner,2025-12-13,4.5,450,180,2025.0,810.0
T101993,E10012,C1007,S1002,Partner,2025-12-20,7.0,450,180,3150.0,1260.0
T101994,E10012,C1007,S1002,Partner,2025-12-27,5.1,450,180,2295.0,918.0
T101995,E10012,C1007,S1002,Partner,2026-01-03,3.5,450,180,1575.0,630.0
T101996,E10012,C1007,S1002,Partner,2026-01-10,0.5,450,180,225.0,90.0
T101997,E10012,C1007,S1002,Partner,2026-01-17,6.3,450,180,2835.0,1134.0
T101998,E10012,C1007,S1002,Partner,2026-01-24,6.9,450,180,3105.0,1242.0
T101999,E10012,C1007,S1002,Partner,2026-01-31,3.3,450,180,1485.0,594.0
T102000,E10012,C1007,S1002,Partner,2026-02-07,5.1,450,180,2295.0,918.0
T102001,E10012,C1007,S1002,Partner,2026-02-14,5.1,450,180,2295.0,918.0
T102002,E10012,C1007,S1002,Partner,2026-02-21,4.0,450,180,1800.0,720.0
T102003,E10012,C1007,S1002,Partner,2026-02-28,4.6,450,180,2070.0,828.0
T102004,E10012,C1007,S1002,Partner,2026-03-07,5.2,450,180,2340.0,936.0
T102005,E10012,C1007,S1002,Partner,2026-03-14,4.1,450,180,1845.0,738.0
T102006,E10012,C1007,S1002,Partner,2026-03-21,6.0,450,180,2700.0,1080.0
T102007,E10012,C1007,S1002,Partner,2026-04-04,4.6,450,180,2070.0,828.0
T102008,E10012,C1007,S1030,Senior Manager,2025-11-08,5.7,320,140,1824.0,798.0
T102009,E10012,C1007,S1030,Senior Manager,2025-11-15,14.3,320,140,4576.0,2002.0
T102010,E10012,C1007,S1030,Senior Manager,2025-11-22,11.6,320,140,3712.0,1624.0
T102011,E10012,C1007,S1030,Senior Manager,2025-11-29,10.1,320,140,3232.0,1414.0
T102012,E10012,C1007,S1030,Senior Manager,2025-12-06,14.7,320,140,4704.0,2058.0
T102013,E10012,C1007,S1030,Senior Manager,2025-12-13,7.4,320,140,2368.0,1036.0
T102014,E10012,C1007,S1030,Senior Manager,2025-12-27,6.4,320,140,2048.0,896.0
T102015,E10012,C1007,S1030,Senior Manager,2026-01-03,7.4,320,140,2368.0,1036.0
T102016,E10012,C1007,S1030,Senior Manager,2026-01-10,12.8,320,140,4096.0,1792.0
T102017,E10012,C1007,S1030,Senior Manager,2026-01-17,12.3,320,140,3936.0,1722.0
T102018,E10012,C1007,S1030,Senior Manager,2026-01-24,14.7,320,140,4704.0,2058.0
T102019,E10012,C1007,S1030,Senior Manager,2026-01-31,8.1,320,140,2592.0,1134.0
T102020,E10012,C1007,S1030,Senior Manager,2026-02-14,14.3,320,140,4576.0,2002.0
T102021,E10012,C1007,S1030,Senior Manager,2026-02-21,9.9,320,140,3168.0,1386.0
T102022,E10012,C1007,S1030,Senior Manager,2026-02-28,5.4,320,140,1728.0,756.0
T102023,E10012,C1007,S1030,Senior Manager,2026-03-07,9.8,320,140,3136.0,1372.0
T102024,E10012,C1007,S1030,Senior Manager,2026-03-21,13.1,320,140,4192.0,1834.0
T102025,E10012,C1007,S1030,Senior Manager,2026-03-28,13.9,320,140,4448.0,1946.0
T102026,E10012,C1007,S1030,Senior Manager,2026-04-04,4.3,320,140,1376.0,602.0
T102027,E10012,C1007,S1030,Senior Manager,2026-04-11,16.6,320,140,5312.0,2324.0
T102028,E10012,C1007,S1037,Senior Manager,2025-11-01,14.6,320,140,4672.0,2044.0
T102029,E10012,C1007,S1037,Senior Manager,2025-11-08,10.5,320,140,3360.0,1470.0
T102030,E10012,C1007,S1037,Senior Manager,2025-11-15,15.3,320,140,4896.0,2142.0
T102031,E10012,C1007,S1037,Senior Manager,2025-11-22,14.9,320,140,4768.0,2086.0
T102032,E10012,C1007,S1037,Senior Manager,2025-11-29,10.8,320,140,3456.0,1512.0
T102033,E10012,C1007,S1037,Senior Manager,2025-12-06,10.8,320,140,3456.0,1512.0
T102034,E10012,C1007,S1037,Senior Manager,2025-12-20,7.4,320,140,2368.0,1036.0
T102035,E10012,C1007,S1037,Senior Manager,2025-12-27,4.9,320,140,1568.0,686.0
T102036,E10012,C1007,S1037,Senior Manager,2026-01-03,11.0,320,140,3520.0,1540.0
T102037,E10012,C1007,S1037,Senior Manager,2026-01-17,4.3,320,140,1376.0,602.0
T102038,E10012,C1007,S1037,Senior Manager,2026-01-24,16.1,320,140,5152.0,2254.0
T102039,E10012,C1007,S1037,Senior Manager,2026-01-31,8.5,320,140,2720.0,1190.0
T102040,E10012,C1007,S1037,Senior Manager,2026-02-07,21.9,320,140,7008.0,3066.0
T102041,E10012,C1007,S1037,Senior Manager,2026-02-14,11.7,320,140,3744.0,1638.0
T102042,E10012,C1007,S1037,Senior Manager,2026-02-21,16.2,320,140,5184.0,2268.0
T102043,E10012,C1007,S1037,Senior Manager,2026-02-28,7.3,320,140,2336.0,1022.0
T102044,E10012,C1007,S1037,Senior Manager,2026-03-07,9.7,320,140,3104.0,1358.0
T102045,E10012,C1007,S1037,Senior Manager,2026-03-14,8.8,320,140,2816.0,1232.0
T102046,E10012,C1007,S1037,Senior Manager,2026-03-21,5.2,320,140,1664.0,728.0
T102047,E10012,C1007,S1037,Senior Manager,2026-04-04,8.9,320,140,2848.0,1246.0
T102048,E10012,C1007,S1037,Senior Manager,2026-04-11,8.1,320,140,2592.0,1134.0
T102049,E10012,C1007,S1072,Manager,2025-11-01,15.7,250,110,3925.0,1727.0
T102050,E10012,C1007,S1072,Manager,2025-11-08,18.9,250,110,4725.0,2079.0
T102051,E10012,C1007,S1072,Manager,2025-12-06,9.6,250,110,2400.0,1056.0
T102052,E10012,C1007,S1072,Manager,2026-01-03,8.2,250,110,2050.0,902.0
T102053,E10012,C1007,S1072,Manager,2026-01-17,11.0,250,110,2750.0,1210.0
T102054,E10012,C1007,S1072,Manager,2026-01-24,10.3,250,110,2575.0,1133.0
T102055,E10012,C1007,S1072,Manager,2026-01-31,9.8,250,110,2450.0,1078.0
T102056,E10012,C1007,S1072,Manager,2026-02-07,3.0,250,110,750.0,330.0
T102057,E10012,C1007,S1072,Manager,2026-02-21,16.1,250,110,4025.0,1771.0
T102058,E10012,C1007,S1072,Manager,2026-03-07,10.1,250,110,2525.0,1111.0
T102059,E10012,C1007,S1072,Manager,2026-03-14,14.4,250,110,3600.0,1584.0
T102060,E10012,C1007,S1072,Manager,2026-03-21,12.7,250,110,3175.0,1397.0
T102061,E10012,C1007,S1080,Manager,2025-11-01,10.0,250,110,2500.0,1100.0
T102062,E10012,C1007,S1080,Manager,2025-11-08,13.6,250,110,3400.0,1496.0
T102063,E10012,C1007,S1080,Manager,2025-11-15,4.8,250,110,1200.0,528.0
T102064,E10012,C1007,S1080,Manager,2025-11-22,9.7,250,110,2425.0,1067.0
T102065,E10012,C1007,S1080,Manager,2025-11-29,9.9,250,110,2475.0,1089.0
T102066,E10012,C1007,S1080,Manager,2025-12-06,1.8,250,110,450.0,198.0
T102067,E10012,C1007,S1080,Manager,2025-12-13,11.5,250,110,2875.0,1265.0
T102068,E10012,C1007,S1080,Manager,2025-12-20,12.4,250,110,3100.0,1364.0
T102069,E10012,C1007,S1080,Manager,2025-12-27,9.6,250,110,2400.0,1056.0
T102070,E10012,C1007,S1080,Manager,2026-01-03,13.9,250,110,3475.0,1529.0
T102071,E10012,C1007,S1080,Manager,2026-01-10,16.1,250,110,4025.0,1771.0
T102072,E10012,C1007,S1080,Manager,2026-01-17,18.7,250,110,4675.0,2057.0
T102073,E10012,C1007,S1080,Manager,2026-01-24,6.3,250,110,1575.0,693.0
T102074,E10012,C1007,S1080,Manager,2026-01-31,13.1,250,110,3275.0,1441.0
T102075,E10012,C1007,S1080,Manager,2026-02-07,11.6,250,110,2900.0,1276.0
T102076,E10012,C1007,S1080,Manager,2026-02-21,10.9,250,110,2725.0,1199.0
T102077,E10012,C1007,S1080,Manager,2026-02-28,11.0,250,110,2750.0,1210.0
T102078,E10012,C1007,S1080,Manager,2026-03-07,7.3,250,110,1825.0,803.0
T102079,E10012,C1007,S1080,Manager,2026-03-21,2.3,250,110,575.0,253.0
T102080,E10012,C1007,S1080,Manager,2026-03-28,10.3,250,110,2575.0,1133.0
T102081,E10012,C1007,S1080,Manager,2026-04-04,4.7,250,110,1175.0,517.0
T102082,E10012,C1007,S1099,Senior Associate,2025-11-01,9.4,180,85,1692.0,799.0
T102083,E10012,C1007,S1099,Senior Associate,2025-11-22,11.6,180,85,2088.0,986.0
T102084,E10012,C1007,S1099,Senior Associate,2025-11-29,13.5,180,85,2430.0,1147.5
T102085,E10012,C1007,S1099,Senior Associate,2025-12-06,11.9,180,85,2142.0,1011.5
T102086,E10012,C1007,S1099,Senior Associate,2025-12-13,10.2,180,85,1836.0,867.0
T102087,E10012,C1007,S1099,Senior Associate,2025-12-27,5.2,180,85,936.0,442.0
T102088,E10012,C1007,S1099,Senior Associate,2026-01-03,22.8,180,85,4104.0,1938.0
T102089,E10012,C1007,S1099,Senior Associate,2026-01-10,9.1,180,85,1638.0,773.5
T102090,E10012,C1007,S1099,Senior Associate,2026-01-17,9.0,180,85,1620.0,765.0
T102091,E10012,C1007,S1099,Senior Associate,2026-01-24,5.8,180,85,1044.0,493.0
T102092,E10012,C1007,S1099,Senior Associate,2026-02-14,12.9,180,85,2322.0,1096.5
T102093,E10012,C1007,S1099,Senior Associate,2026-02-21,14.8,180,85,2664.0,1258.0
T102094,E10012,C1007,S1099,Senior Associate,2026-02-28,6.3,180,85,1134.0,535.5
T102095,E10012,C1007,S1099,Senior Associate,2026-03-14,11.0,180,85,1980.0,935.0
T102096,E10012,C1007,S1099,Senior Associate,2026-03-21,19.2,180,85,3456.0,1632.0
T102097,E10012,C1007,S1099,Senior Associate,2026-03-28,4.9,180,85,882.0,416.5
T102098,E10012,C1007,S1099,Senior Associate,2026-04-04,1.4,180,85,252.0,119.0
T102099,E10012,C1007,S1131,Senior Associate,2025-11-01,11.4,180,85,2052.0,969.0
T102100,E10012,C1007,S1131,Senior Associate,2025-11-08,9.1,180,85,1638.0,773.5
T102101,E10012,C1007,S1131,Senior Associate,2025-11-15,12.9,180,85,2322.0,1096.5
T102102,E10012,C1007,S1131,Senior Associate,2025-11-22,14.2,180,85,2556.0,1207.0
T102103,E10012,C1007,S1131,Senior Associate,2025-11-29,11.2,180,85,2016.0,952.0
T102104,E10012,C1007,S1131,Senior Associate,2025-12-06,16.2,180,85,2916.0,1377.0
T102105,E10012,C1007,S1131,Senior Associate,2025-12-13,6.3,180,85,1134.0,535.5
T102106,E10012,C1007,S1131,Senior Associate,2025-12-27,12.7,180,85,2286.0,1079.5
T102107,E10012,C1007,S1131,Senior Associate,2026-01-03,12.3,180,85,2214.0,1045.5
T102108,E10012,C1007,S1131,Senior Associate,2026-01-10,8.1,180,85,1458.0,688.5
T102109,E10012,C1007,S1131,Senior Associate,2026-01-17,1.7,180,85,306.0,144.5
T102110,E10012,C1007,S1131,Senior Associate,2026-01-24,14.2,180,85,2556.0,1207.0
T102111,E10012,C1007,S1131,Senior Associate,2026-01-31,6.4,180,85,1152.0,544.0
T102112,E10012,C1007,S1131,Senior Associate,2026-02-14,10.4,180,85,1872.0,884.0
T102113,E10012,C1007,S1131,Senior Associate,2026-02-21,8.8,180,85,1584.0,748.0
T102114,E10012,C1007,S1131,Senior Associate,2026-03-07,10.3,180,85,1854.0,875.5
T102115,E10012,C1007,S1131,Senior Associate,2026-03-14,11.0,180,85,1980.0,935.0
T102116,E10012,C1007,S1131,Senior Associate,2026-03-28,11.6,180,85,2088.0,986.0
T102117,E10012,C1007,S1131,Senior Associate,2026-04-04,12.7,180,85,2286.0,1079.5
T102118,E10012,C1007,S1131,Senior Associate,2026-04-11,14.1,180,85,2538.0,1198.5
T102119,E10012,C1007,S1100,Senior Associate,2025-11-01,14.1,180,85,2538.0,1198.5
T102120,E10012,C1007,S1100,Senior Associate,2025-11-08,18.5,180,85,3330.0,1572.5
T102121,E10012,C1007,S1100,Senior Associate,2025-11-15,14.1,180,85,2538.0,1198.5
T102122,E10012,C1007,S1100,Senior Associate,2025-11-29,7.0,180,85,1260.0,595.0
T102123,E10012,C1007,S1100,Senior Associate,2025-12-06,5.5,180,85,990.0,467.5
T102124,E10012,C1007,S1100,Senior Associate,2025-12-13,2.9,180,85,522.0,246.5
T102125,E10012,C1007,S1100,Senior Associate,2025-12-27,4.0,180,85,720.0,340.0
T102126,E10012,C1007,S1100,Senior Associate,2026-01-03,13.1,180,85,2358.0,1113.5
T102127,E10012,C1007,S1100,Senior Associate,2026-01-10,7.9,180,85,1422.0,671.5
T102128,E10012,C1007,S1100,Senior Associate,2026-01-17,13.9,180,85,2502.0,1181.5
T102129,E10012,C1007,S1100,Senior Associate,2026-01-24,7.8,180,85,1404.0,663.0
T102130,E10012,C1007,S1100,Senior Associate,2026-01-31,1.6,180,85,288.0,136.0
T102131,E10012,C1007,S1100,Senior Associate,2026-02-07,15.8,180,85,2844.0,1343.0
T102132,E10012,C1007,S1100,Senior Associate,2026-02-14,6.4,180,85,1152.0,544.0
T102133,E10012,C1007,S1100,Senior Associate,2026-02-21,5.9,180,85,1062.0,501.5
T102134,E10012,C1007,S1100,Senior Associate,2026-02-28,10.7,180,85,1926.0,909.5
T102135,E10012,C1007,S1100,Senior Associate,2026-03-07,10.8,180,85,1944.0,918.0
T102136,E10012,C1007,S1100,Senior Associate,2026-03-14,12.3,180,85,2214.0,1045.5
T102137,E10012,C1007,S1100,Senior Associate,2026-03-21,12.8,180,85,2304.0,1088.0
T102138,E10012,C1007,S1100,Senior Associate,2026-03-28,7.8,180,85,1404.0,663.0
T102139,E10012,C1007,S1100,Senior Associate,2026-04-04,6.0,180,85,1080.0,510.0
T102140,E10012,C1007,S1100,Senior Associate,2026-04-11,16.3,180,85,2934.0,1385.5
T102141,E10012,C1007,S1187,Associate,2025-11-01,9.2,130,60,1196.0,552.0
T102142,E10012,C1007,S1187,Associate,2025-11-08,4.0,130,60,520.0,240.0
T102143,E10012,C1007,S1187,Associate,2025-11-15,3.0,130,60,390.0,180.0
T102144,E10012,C1007,S1187,Associate,2025-11-22,6.1,130,60,793.0,366.0
